STN---,WBAN ,YEARMODA,TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT
998227,99999,20150811,81.7,22,9999.9,0,1010.8,22,9999.9,0,999.9,0,3.2,22,11.1,999.9,   86.0*,  79.0*, 0.00I,999.9,0
998227,99999,20150812,84,23,9999.9,0,1009.8,23,9999.9,0,999.9,0,8.8,23,14,999.9,   85.5*,  81.0*, 0.00I,999.9,0
998227,99999,20150813,81.8,23,9999.9,0,1008.7,23,9999.9,0,999.9,0,6.4,23,22,999.9,   85.1*,  78.6*, 0.00I,999.9,0
998227,99999,20150814,80.9,24,9999.9,0,1007.9,24,9999.9,0,999.9,0,3.6,24,8,999.9,   84.0*,  75.2*, 0.00I,999.9,0
998227,99999,20150815,77.8,23,9999.9,0,1003.3,23,9999.9,0,999.9,0,8.5,23,25.1,999.9,   78.8*,  76.5*, 0.00I,999.9,0
998227,99999,20150816,82.4,18,9999.9,0,1003.3,18,9999.9,0,999.9,0,12.6,18,18.1,999.9,   84.9*,  78.6*, 0.00I,999.9,0
998227,99999,20150817,83,22,9999.9,0,1006,21,9999.9,0,999.9,0,6.3,22,15.9,999.9,   85.6*,  79.9*, 0.00I,999.9,0
998227,99999,20150818,82.6,20,9999.9,0,1007.6,20,9999.9,0,999.9,0,6.4,20,19,999.9,   86.0*,  81.3*, 0.00I,999.9,0
998227,99999,20150819,82.8,24,9999.9,0,1007.7,24,9999.9,0,999.9,0,5.7,24,17.1,999.9,   86.5*,  79.5*, 0.00I,999.9,0
998227,99999,20150820,81.4,24,9999.9,0,1008.1,24,9999.9,0,999.9,0,9.7,24,17.1,999.9,   85.5*,  76.5*, 0.00I,999.9,0
998227,99999,20150821,81.6,24,9999.9,0,1009.8,24,9999.9,0,999.9,0,5.7,24,12,999.9,   83.1*,  75.0*, 0.00I,999.9,0
998227,99999,20150822,82.7,22,9999.9,0,1011.3,22,9999.9,0,999.9,0,3.4,22,9.9,999.9,   85.3*,  81.1*, 0.00I,999.9,0
998227,99999,20150823,83.5,24,9999.9,0,1011.5,24,9999.9,0,999.9,0,5.8,24,8.9,999.9,   86.0*,  81.5*, 0.00I,999.9,0
998227,99999,20150824,81.9,24,9999.9,0,1010.8,24,9999.9,0,999.9,0,6.6,24,11.1,999.9,   83.8*,  76.8*, 0.00I,999.9,0
998227,99999,20150825,82.5,24,9999.9,0,1009.8,24,9999.9,0,999.9,0,4.8,24,8.9,999.9,   87.3*,  79.5*, 0.00I,999.9,0
998227,99999,20150826,82.7,24,9999.9,0,1008.9,24,9999.9,0,999.9,0,3.3,24,6,999.9,   85.1*,  79.2*, 0.00I,999.9,0
998227,99999,20150827,82.7,21,9999.9,0,1008.3,21,9999.9,0,999.9,0,3.2,21,7,999.9,   85.1*,  79.7*, 0.00I,999.9,0
998227,99999,20150828,83.9,18,9999.9,0,1008.2,18,9999.9,0,999.9,0,5.1,18,8,999.9,   84.9*,  81.9*, 0.00I,999.9,0
998227,99999,20150831,81.8,15,9999.9,0,1010.2,15,9999.9,0,999.9,0,1.4,15,4.1,999.9,   86.0*,  79.5*, 0.00I,999.9,0
998227,99999,20150901,81.4,23,9999.9,0,1010.9,23,9999.9,0,999.9,0,2.5,23,6,999.9,   86.4*,  77.9*, 0.00I,999.9,0
998227,99999,20150902,81.2,24,9999.9,0,1011.2,24,9999.9,0,999.9,0,3.7,24,8,999.9,   83.7*,  78.8*, 0.00I,999.9,0
998227,99999,20150903,81.5,22,9999.9,0,1010.1,22,9999.9,0,999.9,0,3.6,22,8,999.9,   84.4*,  79.7*, 0.00I,999.9,0
998227,99999,20150904,81.6,24,9999.9,0,1008.1,24,9999.9,0,999.9,0,3.4,24,8.9,999.9,   84.2*,  78.4*, 0.00I,999.9,0
998227,99999,20150905,83,24,9999.9,0,1008.6,24,9999.9,0,999.9,0,4,24,8,999.9,   87.6*,  78.8*, 0.00I,999.9,0
998227,99999,20150906,82.9,24,9999.9,0,1008.2,24,9999.9,0,999.9,0,5.6,24,12,999.9,   86.0*,  79.3*, 0.00I,999.9,0
998227,99999,20150907,79.7,24,9999.9,0,1007.7,24,9999.9,0,999.9,0,3.7,24,8,999.9,   83.1*,  77.0*, 0.00I,999.9,0
998227,99999,20150908,82.6,24,9999.9,0,1007.6,24,9999.9,0,999.9,0,4.2,24,12,999.9,   85.1*,  81.3*, 0.00I,999.9,0
998227,99999,20150909,82.7,24,9999.9,0,1008,24,9999.9,0,999.9,0,7,24,12,999.9,   86.4*,  79.0*, 0.00I,999.9,0
998227,99999,20150910,82.4,24,9999.9,0,1007.3,24,9999.9,0,999.9,0,4,24,15,999.9,   86.4*,  79.2*, 0.00I,999.9,0
998227,99999,20150911,82.3,24,9999.9,0,1007.6,24,9999.9,0,999.9,0,7.6,24,13,999.9,   84.6*,  78.8*, 0.00I,999.9,0
998227,99999,20150912,81,24,9999.9,0,1007.7,24,9999.9,0,999.9,0,4.9,24,14,999.9,   85.1*,  78.1*, 0.00I,999.9,0
998227,99999,20150913,82,24,9999.9,0,1007.8,24,9999.9,0,999.9,0,3.2,24,8.9,999.9,   85.1*,  77.5*, 0.00I,999.9,0
998227,99999,20150914,83.1,24,9999.9,0,1007.7,24,9999.9,0,999.9,0,3,24,12,999.9,   85.5*,  79.7*, 0.00I,999.9,0
998227,99999,20150915,83.7,24,9999.9,0,1006.5,24,9999.9,0,999.9,0,2.9,24,6,999.9,   86.4*,  81.9*, 0.00I,999.9,0
998227,99999,20150916,84.1,24,9999.9,0,1007.1,24,9999.9,0,999.9,0,4.4,24,11.1,999.9,   86.7*,  81.3*, 0.00I,999.9,0
998227,99999,20150917,84.1,24,9999.9,0,1008.4,24,9999.9,0,999.9,0,5.7,24,9.9,999.9,   87.3*,  80.6*, 0.00I,999.9,0
998227,99999,20150918,83.3,24,9999.9,0,1007.5,24,9999.9,0,999.9,0,2.5,24,8,999.9,   86.5*,  80.2*, 0.00I,999.9,0
998227,99999,20150919,83,24,9999.9,0,1005.3,24,9999.9,0,999.9,0,6.7,24,13,999.9,   84.7*,  79.9*, 0.00I,999.9,0
998227,99999,20150920,80.5,24,9999.9,0,1001.8,24,9999.9,0,999.9,0,8.8,24,25.1,999.9,   84.0*,  77.2*, 0.00I,999.9,0
998227,99999,20150921,82.9,24,9999.9,0,1002.5,24,9999.9,0,999.9,0,15.1,24,19,999.9,   84.4*,  79.7*, 0.00I,999.9,0
998227,99999,20150922,83.3,24,9999.9,0,1006,24,9999.9,0,999.9,0,11.3,24,17.1,999.9,   85.3*,  78.8*, 0.00I,999.9,0
998227,99999,20150923,83.7,24,9999.9,0,1007.4,24,9999.9,0,999.9,0,7.9,24,14,999.9,   85.6*,  81.5*, 0.00I,999.9,0
998227,99999,20150924,82.9,24,9999.9,0,1007.5,24,9999.9,0,999.9,0,3.7,24,8,999.9,   87.1*,  78.8*, 0.00I,999.9,0
998227,99999,20150925,80.1,24,9999.9,0,1007.8,24,9999.9,0,999.9,0,3.5,24,11.1,999.9,   82.2*,  75.9*, 0.00I,999.9,0
998227,99999,20150926,82.2,24,9999.9,0,1009.5,24,9999.9,0,999.9,0,6.7,24,13,999.9,   84.2*,  79.0*, 0.00I,999.9,0
998227,99999,20150927,82.1,24,9999.9,0,1010.1,24,9999.9,0,999.9,0,6.4,24,11.1,999.9,   84.4*,  80.6*, 0.00I,999.9,0
998227,99999,20150928,82.8,20,9999.9,0,1009.7,20,9999.9,0,999.9,0,4.7,20,12,999.9,   86.9*,  81.0*, 0.00I,999.9,0
998227,99999,20150929,81.5,14,9999.9,0,1013,14,9999.9,0,999.9,0,1.5,14,2.9,999.9,   86.5*,  79.0*, 0.00I,999.9,0
998227,99999,20150930,81.7,24,9999.9,0,1013.1,24,9999.9,0,999.9,0,3.6,24,13,999.9,   87.3*,  78.8*, 0.00I,999.9,0
998227,99999,20151001,82.8,24,9999.9,0,1011.8,24,9999.9,0,999.9,0,7.2,24,14,999.9,   85.1*,  79.9*, 0.00I,999.9,0
998227,99999,20151002,83.2,24,9999.9,0,1011.7,24,9999.9,0,999.9,0,5.4,24,14,999.9,   85.8*,  79.7*, 0.00I,999.9,0
998227,99999,20151003,82.3,24,9999.9,0,1010.2,24,9999.9,0,999.9,0,5.9,24,12,999.9,   85.5*,  77.5*, 0.00I,999.9,0
998227,99999,20151004,83.7,24,9999.9,0,1007.2,24,9999.9,0,999.9,0,9.7,24,13,999.9,   85.1*,  82.0*, 0.00I,999.9,0
998227,99999,20151005,83.9,24,9999.9,0,1004.3,24,9999.9,0,999.9,0,13.3,24,18.1,999.9,   85.5*,  82.8*, 0.00I,999.9,0
998227,99999,20151006,82.6,24,9999.9,0,1003.8,24,9999.9,0,999.9,0,4.3,24,17.1,999.9,   85.5*,  79.5*, 0.00I,999.9,0
998227,99999,20151007,83.4,24,9999.9,0,1006.4,24,9999.9,0,999.9,0,4.4,24,12,999.9,   86.2*,  80.1*, 0.00I,999.9,0
998227,99999,20151008,83.8,24,9999.9,0,1009.2,24,9999.9,0,999.9,0,4.2,24,9.9,999.9,   87.1*,  81.0*, 0.00I,999.9,0
998227,99999,20151009,82.2,24,9999.9,0,1010.8,24,9999.9,0,999.9,0,2.8,24,7,999.9,   86.2*,  78.4*, 0.00I,999.9,0
998227,99999,20151010,83.1,24,9999.9,0,1010.6,24,9999.9,0,999.9,0,7.7,24,11.1,999.9,   84.2*,  81.3*, 0.00I,999.9,0
998227,99999,20151011,82.3,24,9999.9,0,1008.7,24,9999.9,0,999.9,0,10.8,24,17.1,999.9,   84.0*,  76.3*, 0.00I,999.9,0
998227,99999,20151012,79.3,24,9999.9,0,1005.2,24,9999.9,0,999.9,0,6.5,24,14,999.9,   82.6*,  75.6*, 0.00I,999.9,0
998227,99999,20151013,82.7,24,9999.9,0,1006.2,24,9999.9,0,999.9,0,8.6,24,12,999.9,   85.5*,  79.5*, 0.00I,999.9,0
998227,99999,20151014,83.4,24,9999.9,0,1008.2,24,9999.9,0,999.9,0,4.6,24,12,999.9,   86.0*,  80.1*, 0.00I,999.9,0
998227,99999,20151015,83.3,24,9999.9,0,1005.4,24,9999.9,0,999.9,0,12.3,24,22,999.9,   84.4*,  79.9*, 0.00I,999.9,0
998227,99999,20151016,80.7,24,9999.9,0,1001.7,24,9999.9,0,999.9,0,9.3,24,22.9,999.9,   83.1*,  75.4*, 0.00I,999.9,0
998227,99999,20151017,81.4,24,9999.9,0,1007.1,24,9999.9,0,999.9,0,13.2,24,21,999.9,   84.9*,  76.3*, 0.00I,999.9,0
998227,99999,20151018,81.8,24,9999.9,0,1009.1,24,9999.9,0,999.9,0,7.8,24,14,999.9,   83.7*,  77.7*, 0.00I,999.9,0
998227,99999,20151019,82.5,24,9999.9,0,1007.9,24,9999.9,0,999.9,0,5.7,24,12,999.9,   84.9*,  81.5*, 0.00I,999.9,0
998227,99999,20151020,79.7,24,9999.9,0,1008.8,24,9999.9,0,999.9,0,6,24,12,999.9,   84.7*,  74.8*, 0.00I,999.9,0
998227,99999,20151021,81.7,24,9999.9,0,1011.1,24,9999.9,0,999.9,0,6.1,24,13,999.9,   84.2*,  79.2*, 0.00I,999.9,0
998227,99999,20151022,82.3,24,9999.9,0,1013.2,24,9999.9,0,999.9,0,5,24,13,999.9,   84.7*,  79.3*, 0.00I,999.9,0
998227,99999,20151023,81.2,24,9999.9,0,1014.1,24,9999.9,0,999.9,0,2.4,24,8.9,999.9,   84.7*,  77.7*, 0.00I,999.9,0
998227,99999,20151024,82,24,9999.9,0,1013.4,24,9999.9,0,999.9,0,3.8,24,12,999.9,   84.2*,  78.6*, 0.00I,999.9,0
998227,99999,20151025,81.5,24,9999.9,0,1012.1,24,9999.9,0,999.9,0,2.6,24,7,999.9,   85.6*,  78.3*, 0.00I,999.9,0
998227,99999,20151026,82.2,24,9999.9,0,1012.9,24,9999.9,0,999.9,0,2.3,24,6,999.9,   87.6*,  78.6*, 0.00I,999.9,0
998227,99999,20151027,83.5,24,9999.9,0,1013,24,9999.9,0,999.9,0,3.9,24,8,999.9,   88.7*,  80.2*, 0.00I,999.9,0
998227,99999,20151028,82.3,24,9999.9,0,1013.1,24,9999.9,0,999.9,0,5.9,24,12,999.9,   86.0*,  79.5*, 0.00I,999.9,0
998227,99999,20151029,82.5,21,9999.9,0,1012.9,21,9999.9,0,999.9,0,6.3,21,9.9,999.9,   86.4*,  77.2*, 0.00I,999.9,0
998227,99999,20151030,81.6,15,9999.9,0,1012.7,15,9999.9,0,999.9,0,6,15,8,999.9,   83.1*,  80.4*, 0.00I,999.9,0
998227,99999,20151031,82.8,23,9999.9,0,1012.6,23,9999.9,0,999.9,0,6,23,9.9,999.9,   85.5*,  80.2*, 0.00I,999.9,0
998227,99999,20151101,83.3,24,9999.9,0,1012.5,24,9999.9,0,999.9,0,5.3,24,9.9,999.9,   87.6*,  80.6*, 0.00I,999.9,0
998227,99999,20151102,83,24,9999.9,0,1012.4,24,9999.9,0,999.9,0,6,24,9.9,999.9,   87.8*,  80.1*, 0.00I,999.9,0
998227,99999,20151103,83.3,24,9999.9,0,1012.5,24,9999.9,0,999.9,0,7.4,24,12,999.9,   87.1*,  80.1*, 0.00I,999.9,0
998227,99999,20151104,82.4,24,9999.9,0,1011.7,24,9999.9,0,999.9,0,6.2,24,15,999.9,   85.3*,  78.3*, 0.00I,999.9,0
998227,99999,20151105,82.6,23,9999.9,0,1011.7,23,9999.9,0,999.9,0,3.8,23,8,999.9,   87.3*,  80.1*, 0.00I,999.9,0
998227,99999,20151108,79.7,11,9999.9,0,1011.9,11,9999.9,0,999.9,0,3.9,11,8,999.9,   85.3*,  76.8*, 0.00I,999.9,0
998227,99999,20151109,82.2,22,9999.9,0,1011.2,22,9999.9,0,999.9,0,5,22,11.1,999.9,   85.5*,  79.9*, 0.00I,999.9,0
998227,99999,20151110,81.6,24,9999.9,0,1011.5,24,9999.9,0,999.9,0,4.7,24,9.9,999.9,   87.1*,  78.1*, 0.00I,999.9,0
998227,99999,20151111,80.9,23,9999.9,0,1012.8,23,9999.9,0,999.9,0,5.9,23,15.9,999.9,   85.3*,  77.4*, 0.00I,999.9,0
998227,99999,20151112,83,8,9999.9,0,1012.9,8,9999.9,0,999.9,0,5.6,8,8,999.9,   86.4*,  79.7*, 0.00I,999.9,0
998227,99999,20151113,81.9,24,9999.9,0,1011.5,24,9999.9,0,999.9,0,6,24,11.1,999.9,   86.0*,  77.5*, 0.00I,999.9,0
998227,99999,20151114,82.4,24,9999.9,0,1010.9,24,9999.9,0,999.9,0,7.6,24,12,999.9,   86.2*,  80.4*, 0.00I,999.9,0
998227,99999,20151115,82.9,24,9999.9,0,1011.2,24,9999.9,0,999.9,0,6,24,12,999.9,   87.4*,  81.1*, 0.00I,999.9,0
998227,99999,20151116,82.4,23,9999.9,0,1011.4,23,9999.9,0,999.9,0,10.1,23,15.9,999.9,   85.5*,  76.5*, 0.00I,999.9,0
998227,99999,20151117,83.3,23,9999.9,0,1011.4,23,9999.9,0,999.9,0,9.4,23,15,999.9,   85.8*,  81.5*, 0.00I,999.9,0
998227,99999,20151118,81.1,24,9999.9,0,1010.5,24,9999.9,0,999.9,0,6.7,24,14,999.9,   84.9*,  77.0*, 0.00I,999.9,0
998227,99999,20151119,79.3,23,9999.9,0,1009.9,23,9999.9,0,999.9,0,6.7,23,11.1,999.9,   81.3*,  75.7*, 0.00I,999.9,0
998227,99999,20151120,80.4,14,9999.9,0,1008.1,14,9999.9,0,999.9,0,12.1,14,15.9,999.9,   83.3*,  78.3*, 0.00I,999.9,0
998227,99999,20151121,81.9,23,9999.9,0,1009.4,23,9999.9,0,999.9,0,8.4,23,14,999.9,   83.7*,  80.2*, 0.00I,999.9,0
998227,99999,20151122,81.7,24,9999.9,0,1010.6,24,9999.9,0,999.9,0,4.8,24,8.9,999.9,   85.1*,  79.3*, 0.00I,999.9,0
998227,99999,20151123,81.3,24,9999.9,0,1010.2,24,9999.9,0,999.9,0,4.9,24,9.9,999.9,   84.6*,  78.1*, 0.00I,999.9,0
998227,99999,20151124,81.7,24,9999.9,0,1009.1,24,9999.9,0,999.9,0,3.8,24,9.9,999.9,   86.0*,  79.3*, 0.00I,999.9,0
998227,99999,20151125,81.9,24,9999.9,0,1009.2,24,9999.9,0,999.9,0,3.9,24,7,999.9,   86.2*,  79.3*, 0.00I,999.9,0
998227,99999,20151126,82.2,24,9999.9,0,1010.9,24,9999.9,0,999.9,0,4.3,24,8,999.9,   86.0*,  79.7*, 0.00I,999.9,0
998227,99999,20151127,82.7,24,9999.9,0,1012.5,24,9999.9,0,999.9,0,8.9,24,15.9,999.9,   86.0*,  80.8*, 0.00I,999.9,0
998227,99999,20151128,81,23,9999.9,0,1012.3,23,9999.9,0,999.9,0,9,23,15,999.9,   85.3*,  75.9*, 0.00I,999.9,0
998227,99999,20151129,81.4,24,9999.9,0,1012,24,9999.9,0,999.9,0,7.7,24,15,999.9,   84.4*,  79.0*, 0.00I,999.9,0
998227,99999,20151130,81.5,22,9999.9,0,1011.4,22,9999.9,0,999.9,0,5.9,22,15,999.9,   85.8*,  78.3*, 0.00I,999.9,0
998227,99999,20151201,81.4,24,9999.9,0,1011.5,24,9999.9,0,999.9,0,5.7,24,13,999.9,   85.1*,  79.3*, 0.00I,999.9,0
998227,99999,20151202,82.3,24,9999.9,0,1011.5,24,9999.9,0,999.9,0,5.3,24,12,999.9,   85.8*,  79.9*, 0.00I,999.9,0
998227,99999,20151203,83.1,24,9999.9,0,1012.6,24,9999.9,0,999.9,0,5.7,24,9.9,999.9,   87.3*,  81.0*, 0.00I,999.9,0
998227,99999,20151204,82.3,20,9999.9,0,1012.9,20,9999.9,0,999.9,0,7.2,20,12,999.9,   84.9*,  80.6*, 0.00I,999.9,0
998227,99999,20151206,81,8,9999.9,0,1013.3,8,9999.9,0,999.9,0,8.7,8,11.1,999.9,   83.3*,  80.2*, 0.00I,999.9,0
998227,99999,20151207,81.2,24,9999.9,0,1013.2,24,9999.9,0,999.9,0,8.2,24,15.9,999.9,   84.6*,  78.3*, 0.00I,999.9,0
998227,99999,20151208,81.6,24,9999.9,0,1013.5,24,9999.9,0,999.9,0,7.2,24,11.1,999.9,   83.7*,  78.6*, 0.00I,999.9,0
998227,99999,20151209,81.7,24,9999.9,0,1011.3,24,9999.9,0,999.9,0,12,24,17.1,999.9,   84.4*,  79.3*, 0.00I,999.9,0
998227,99999,20151210,81.1,24,9999.9,0,1010.2,24,9999.9,0,999.9,0,7.8,24,15.9,999.9,   83.8*,  78.1*, 0.00I,999.9,0
998227,99999,20151211,81.5,24,9999.9,0,1010.6,24,9999.9,0,999.9,0,4.9,24,9.9,999.9,   84.2*,  79.0*, 0.00I,999.9,0
998227,99999,20151212,81.4,24,9999.9,0,1011.2,24,9999.9,0,999.9,0,6.5,24,12,999.9,   84.9*,  79.0*, 0.00I,999.9,0
998227,99999,20151213,81.5,24,9999.9,0,1010.9,24,9999.9,0,999.9,0,5.3,24,11.1,999.9,   85.8*,  78.3*, 0.00I,999.9,0
998227,99999,20151214,81.8,24,9999.9,0,1010,24,9999.9,0,999.9,0,7.6,24,11.1,999.9,   85.6*,  79.2*, 0.00I,999.9,0
998227,99999,20151215,81.1,24,9999.9,0,1009.4,24,9999.9,0,999.9,0,7.3,24,12,999.9,   84.0*,  78.1*, 0.00I,999.9,0
998227,99999,20151216,81.4,24,9999.9,0,1009.1,24,9999.9,0,999.9,0,5.8,24,9.9,999.9,   84.9*,  78.4*, 0.00I,999.9,0
998227,99999,20151217,80.7,24,9999.9,0,1011.2,24,9999.9,0,999.9,0,4.8,24,9.9,999.9,   84.4*,  78.3*, 0.00I,999.9,0
998227,99999,20151218,81.4,23,9999.9,0,1011.4,23,9999.9,0,999.9,0,6.7,23,13,999.9,   85.1*,  79.2*, 0.00I,999.9,0
998227,99999,20151219,80.6,24,9999.9,0,1011.6,24,9999.9,0,999.9,0,7.6,24,13,999.9,   83.5*,  78.8*, 0.00I,999.9,0
998227,99999,20151220,80.2,24,9999.9,0,1012.2,24,9999.9,0,999.9,0,9.5,24,17.1,999.9,   83.5*,  76.3*, 0.00I,999.9,0
998227,99999,20151221,81.2,24,9999.9,0,1013,24,9999.9,0,999.9,0,7,24,12,999.9,   84.9*,  78.8*, 0.00I,999.9,0
998227,99999,20151222,81.3,24,9999.9,0,1012.9,24,9999.9,0,999.9,0,8.1,24,13,999.9,   85.3*,  77.2*, 0.00I,999.9,0
998227,99999,20151223,81.1,20,9999.9,0,1012.1,20,9999.9,0,999.9,0,7.6,20,12,999.9,   83.5*,  79.2*, 0.00I,999.9,0
998227,99999,20151224,80.2,24,9999.9,0,1011.2,24,9999.9,0,999.9,0,9.5,24,17.1,999.9,   83.1*,  77.4*, 0.00I,999.9,0
998227,99999,20151225,78.8,24,9999.9,0,1011.9,24,9999.9,0,999.9,0,5.8,24,11.1,999.9,   81.9*,  75.7*, 0.00I,999.9,0
998227,99999,20151226,80.1,24,9999.9,0,1013.4,24,9999.9,0,999.9,0,6.6,24,12,999.9,   83.8*,  76.5*, 0.00I,999.9,0
998227,99999,20151227,79.8,24,9999.9,0,1013.8,24,9999.9,0,999.9,0,6.4,24,11.1,999.9,   83.1*,  76.1*, 0.00I,999.9,0
998227,99999,20151228,78.9,20,9999.9,0,1013.9,20,9999.9,0,999.9,0,7.5,20,13,999.9,   81.5*,  76.6*, 0.00I,999.9,0
998227,99999,20151229,80.5,24,9999.9,0,1013.3,24,9999.9,0,999.9,0,6.5,24,13,999.9,   84.0*,  78.1*, 0.00I,999.9,0
998227,99999,20151230,80.6,24,9999.9,0,1013.4,24,9999.9,0,999.9,0,7.6,24,12,999.9,   83.3*,  78.6*, 0.00I,999.9,0
998227,99999,20151231,80.1,23,9999.9,0,1014.3,23,9999.9,0,999.9,0,6.8,23,11.1,999.9,   84.0*,  75.2*, 0.00I,999.9,0
998227,99999,20160101,79.7,24,9999.9,0,1014.9,24,9999.9,0,999.9,0,10.4,24,17.1,999.9,   83.5*,  75.2*, 0.00I,999.9,0
998227,99999,20160102,80.3,24,9999.9,0,1014.2,24,9999.9,0,999.9,0,9.4,24,15,999.9,   84.2*,  76.3*, 0.00I,999.9,0
998227,99999,20160103,79.9,24,9999.9,0,1014.7,24,9999.9,0,999.9,0,8.8,24,13,999.9,   82.8*,  76.6*, 0.00I,999.9,0
998227,99999,20160104,80.4,24,9999.9,0,1014.7,24,9999.9,0,999.9,0,8.3,24,14,999.9,   82.6*,  77.9*, 0.00I,999.9,0
998227,99999,20160105,80.6,24,9999.9,0,1014.2,24,9999.9,0,999.9,0,8.8,24,14,999.9,   83.1*,  78.3*, 0.00I,999.9,0
998227,99999,20160106,80.5,21,9999.9,0,1013.3,21,9999.9,0,999.9,0,8,21,13,999.9,   83.1*,  78.1*, 0.00I,999.9,0
998227,99999,20160107,78.3,23,9999.9,0,1013.5,23,9999.9,0,999.9,0,3.6,23,6,999.9,   82.0*,  76.1*, 0.00I,999.9,0
998227,99999,20160108,80.9,20,9999.9,0,1014.2,20,9999.9,0,999.9,0,5.3,20,9.9,999.9,   83.7*,  78.1*, 0.00I,999.9,0
998227,99999,20160109,80.7,24,9999.9,0,1015,24,9999.9,0,999.9,0,4.8,24,8.9,999.9,   84.6*,  78.1*, 0.00I,999.9,0
998227,99999,20160110,79.8,24,9999.9,0,1014.3,24,9999.9,0,999.9,0,3.5,24,9.9,999.9,   84.7*,  76.6*, 0.00I,999.9,0
998227,99999,20160111,79,24,9999.9,0,1013.5,24,9999.9,0,999.9,0,4.9,24,13,999.9,   83.5*,  74.5*, 0.00I,999.9,0
998227,99999,20160112,80.2,24,9999.9,0,1013.7,24,9999.9,0,999.9,0,4,24,8,999.9,   85.1*,  77.4*, 0.00I,999.9,0
998227,99999,20160113,80.2,24,9999.9,0,1013.9,24,9999.9,0,999.9,0,5,24,8,999.9,   84.6*,  77.0*, 0.00I,999.9,0
998227,99999,20160114,79.8,24,9999.9,0,1013.1,24,9999.9,0,999.9,0,5.4,24,12,999.9,   83.3*,  77.2*, 0.00I,999.9,0
998227,99999,20160115,77.9,23,9999.9,0,1011.6,23,9999.9,0,999.9,0,4.2,23,14,999.9,   81.3*,  75.0*, 0.00I,999.9,0
998227,99999,20160116,79.7,24,9999.9,0,1011,24,9999.9,0,999.9,0,3.8,24,8.9,999.9,   84.4*,  76.6*, 0.00I,999.9,0
998227,99999,20160117,79.7,24,9999.9,0,1011.5,24,9999.9,0,999.9,0,5.6,24,14,999.9,   83.3*,  76.1*, 0.00I,999.9,0
998227,99999,20160118,79.6,24,9999.9,0,1012.9,24,9999.9,0,999.9,0,3.5,24,9.9,999.9,   84.7*,  74.7*, 0.00I,999.9,0
998227,99999,20160119,80.6,23,9999.9,0,1013.5,23,9999.9,0,999.9,0,5.6,23,15,999.9,   86.4*,  77.5*, 0.00I,999.9,0
998227,99999,20160120,80.6,24,9999.9,0,1014.2,24,9999.9,0,999.9,0,7.8,24,13,999.9,   83.5*,  78.1*, 0.00I,999.9,0
998227,99999,20160121,78.8,24,9999.9,0,1012.8,24,9999.9,0,999.9,0,8.8,24,15.9,999.9,   81.1*,  76.8*, 0.00I,999.9,0
998227,99999,20160122,79,24,9999.9,0,1012.5,24,9999.9,0,999.9,0,5.4,24,12,999.9,   82.0*,  76.5*, 0.00I,999.9,0
998227,99999,20160123,79.6,23,9999.9,0,1012.8,23,9999.9,0,999.9,0,3.7,23,8,999.9,   84.6*,  74.8*, 0.00I,999.9,0
998227,99999,20160124,79.6,24,9999.9,0,1013.6,24,9999.9,0,999.9,0,4.6,24,8.9,999.9,   84.4*,  76.1*, 0.00I,999.9,0
998227,99999,20160125,79.9,24,9999.9,0,1014.9,24,9999.9,0,999.9,0,9.9,24,17.1,999.9,   81.9*,  77.7*, 0.00I,999.9,0
998227,99999,20160126,79.9,24,9999.9,0,1015.2,24,9999.9,0,999.9,0,7.8,24,13,999.9,   83.3*,  77.5*, 0.00I,999.9,0
998227,99999,20160127,81.3,21,9999.9,0,1015.2,21,9999.9,0,999.9,0,8.4,21,13,999.9,   84.7*,  78.3*, 0.00I,999.9,0
998227,99999,20160128,79.6,23,9999.9,0,1014.1,23,9999.9,0,999.9,0,12.7,23,19,999.9,   83.3*,  76.8*, 0.00I,999.9,0
998227,99999,20160129,80.6,24,9999.9,0,1014.1,24,9999.9,0,999.9,0,11.6,24,18.1,999.9,   83.5*,  78.4*, 0.00I,999.9,0
998227,99999,20160130,80.2,22,9999.9,0,1013.4,22,9999.9,0,999.9,0,10.3,22,17.1,999.9,   83.3*,  76.6*, 0.00I,999.9,0
998227,99999,20160131,79.5,24,9999.9,0,1013.5,24,9999.9,0,999.9,0,6.7,24,11.1,999.9,   83.1*,  77.2*, 0.00I,999.9,0
998227,99999,20160201,80.8,24,9999.9,0,1012.3,24,9999.9,0,999.9,0,8.9,24,13,999.9,   84.6*,  78.3*, 0.00I,999.9,0
998227,99999,20160202,79.7,23,9999.9,0,1012.7,23,9999.9,0,999.9,0,4.5,23,11.1,999.9,   83.3*,  75.6*, 0.00I,999.9,0
998227,99999,20160203,79.5,19,9999.9,0,1012.9,19,9999.9,0,999.9,0,5.2,19,12,999.9,   82.2*,  77.0*, 0.00I,999.9,0
998227,99999,20160204,79.5,24,9999.9,0,1012.1,23,9999.9,0,999.9,0,8.1,24,15,999.9,   83.3*,  76.6*, 0.00I,999.9,0
998227,99999,20160205,79.6,23,9999.9,0,1010.5,23,9999.9,0,999.9,0,9.3,23,15,999.9,   82.0*,  75.7*, 0.00I,999.9,0
998227,99999,20160206,79.5,23,9999.9,0,1011.2,23,9999.9,0,999.9,0,3.4,23,9.9,999.9,   84.6*,  75.4*, 0.00I,999.9,0
